id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_289_slice_121,1.0,1.0,2.5641024983563464e-08,2.5641024983563464e-08,1.0,1.0,0.6666666752136751,0.6666666752136751,volume_289
volume_289_slice_122,1.0,1.0,7.299270019713357e-09,7.299270019713357e-09,1.0,1.0,0.6666666690997567,0.6666666690997567,volume_289
volume_289_slice_123,1.0,1.0,8.474576199367998e-09,8.474576199367998e-09,1.0,1.0,0.6666666694915254,0.6666666694915254,volume_289
volume_289_slice_124,1.0,1.0,1.149425274144537e-08,1.149425274144537e-08,1.0,1.0,0.6666666704980843,0.6666666704980843,volume_289
volume_289_slice_125,1.0,1.0,1.1363636234504133e-08,1.1363636234504133e-08,1.0,1.0,0.6666666704545454,0.6666666704545454,volume_289
volume_289_slice_126,1.0,1.0,3.0303029384756685e-08,3.0303029384756685e-08,1.0,1.0,0.6666666767676764,0.6666666767676764,volume_289
volume_289_slice_127,1.0,1.0,1.99999960000008e-07,1.99999960000008e-07,1.0,1.0,0.6666667333333199,0.6666667333333199,volume_289
volume_289_slice_128,1.0,1.0,5.882352595155729e-08,5.882352595155729e-08,1.0,1.0,0.6666666862745086,0.6666666862745086,volume_289
volume_289_slice_129,1.0,1.0,9.090908264462886e-08,9.090908264462886e-08,1.0,1.0,0.6666666969696943,0.6666666969696943,volume_289
volume_289_slice_130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_135,1.0,1.0,1.3698629949333836e-08,1.3698629949333836e-08,3.703703566529497e-08,3.703703566529497e-08,0.33333335024522187,0.33333335024522187,volume_289
volume_289_slice_136,1.0,1.0,7.63358772798788e-09,7.63358772798788e-09,3.999999840000006e-08,3.999999840000006e-08,0.3333333492111954,0.3333333492111954,volume_289
volume_289_slice_137,1.0,1.0,2.1276595291987334e-08,2.1276595291987334e-08,5.882352595155729e-08,5.882352595155729e-08,0.3333333600333738,0.3333333600333738,volume_289
volume_289_slice_138,1.0,1.0,5.263157617728546e-08,5.263157617728546e-08,1.0,1.0,0.6666666842105254,0.6666666842105254,volume_289
volume_289_slice_139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_289_slice_154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_289
volume_115_slice_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_115
volume_115_slice_1,4.99999750000125e-07,4.99999750000125e-07,1.666666388888935e-07,1.666666388888935e-07,1.0,1.0,0.333333555555463,0.333333555555463,volume_115
volume_115_slice_2,3.3333322222225924e-07,3.3333322222225924e-07,1.428571224489825e-07,1.428571224489825e-07,9.99999000001e-07,9.99999000001e-07,4.920631148907473e-07,4.920631148907473e-07,volume_115
volume_115_slice_3,2.499999375000156e-07,2.499999375000156e-07,1.428571224489825e-07,1.428571224489825e-07,3.3333322222225924e-07,3.3333322222225924e-07,2.420634273904191e-07,2.420634273904191e-07,volume_115
volume_115_slice_4,4.99999750000125e-07,4.99999750000125e-07,8.333332638888946e-08,8.333332638888946e-08,1.99999960000008e-07,1.99999960000008e-07,2.6111101212967413e-07,2.6111101212967413e-07,volume_115
volume_115_slice_5,4.99999750000125e-07,4.99999750000125e-07,1.99999960000008e-07,1.99999960000008e-07,6.666666222222252e-08,6.666666222222252e-08,2.5555545740745184e-07,2.5555545740745184e-07,volume_115
volume_115_slice_6,1.2499998437500196e-07,1.2499998437500196e-07,1.0,1.0,2.173912996219283e-08,2.173912996219283e-08,0.3333333822463715,0.3333333822463715,volume_115
volume_115_slice_7,1.0,1.0,1.923076886094675e-08,1.923076886094675e-08,1.0,1.0,0.666666673076923,0.666666673076923,volume_115
volume_115_slice_8,1.0,1.0,1.8518518175582995e-08,1.8518518175582995e-08,1.0,1.0,0.6666666728395061,0.6666666728395061,volume_115
volume_115_slice_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_115
volume_115_slice_10,1.0,1.0,1.5151514921946744e-08,1.5151514921946744e-08,1.0,1.0,0.6666666717171715,0.6666666717171715,volume_115
volume_115_slice_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_115
volume_115_slice_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_115
volume_115_slice_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_115
